id,session_id,hex_id,signal_name,raw_id,decoded,timestamp,elapsed_ms,data,dlc
17902,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238755,4.59,00 00 00 00,4
17903,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238755,4.59,00 00,2
17904,23,0x220,Gear position,544,"{""gear"":1}",1756868238755,4.59,01,1
17905,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238755,4.59,00,1
17906,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4813,""speed"":10.54,""throttle"":0}",1756868238789,4.624,12 CD 04 1E 00 00,6
17907,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238789,4.624,00 00 00 00,4
17908,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238789,4.624,00 00,2
17909,23,0x220,Gear position,544,"{""gear"":1}",1756868238789,4.624,01,1
17910,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238789,4.624,00,1
17911,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4842,""speed"":10.69,""throttle"":0}",1756868238826,4.661,12 EA 04 2D 00 00,6
17912,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238826,4.661,00 00 00 00,4
17913,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238826,4.661,00 00,2
17914,23,0x220,Gear position,544,"{""gear"":1}",1756868238826,4.661,01,1
17915,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238826,4.661,00,1
17916,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4871,""speed"":10.84,""throttle"":0}",1756868238859,4.694,13 07 04 3C 00 00,6
17917,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238859,4.694,00 00 00 00,4
17918,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238859,4.694,00 00,2
17919,23,0x220,Gear position,544,"{""gear"":1}",1756868238859,4.694,01,1
17920,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238859,4.694,00,1
17924,23,0x220,Gear position,544,"{""gear"":1}",1756868238896,4.731,01,1
17921,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4901,""speed"":10.98,""throttle"":0}",1756868238896,4.731,13 25 04 4A 00 00,6
17922,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238896,4.731,00 00 00 00,4
17923,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238896,4.731,00 00,2
17925,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238896,4.731,00,1
17926,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4929,""speed"":11.13,""throttle"":0}",1756868238929,4.764,13 41 04 59 00 00,6
17927,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238929,4.764,00 00 00 00,4
17928,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238929,4.764,00 00,2
17929,23,0x220,Gear position,544,"{""gear"":1}",1756868238929,4.764,01,1
17930,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238929,4.764,00,1
17931,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4958,""speed"":11.28,""throttle"":0}",1756868238961,4.796,13 5E 04 68 00 00,6
17932,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238961,4.796,00 00 00 00,4
17933,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238961,4.796,00 00,2
17934,23,0x220,Gear position,544,"{""gear"":1}",1756868238961,4.796,01,1
17935,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238961,4.796,00,1
17936,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4986,""speed"":11.43,""throttle"":0}",1756868238995,4.83,13 7A 04 77 00 00,6
17937,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238995,4.83,00 00 00 00,4
17938,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238995,4.83,00 00,2
17939,23,0x220,Gear position,544,"{""gear"":1}",1756868238995,4.83,01,1
17940,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238995,4.83,00,1
17941,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5015,""speed"":11.57,""throttle"":0}",1756868239027,4.862,13 97 04 85 00 00,6
17942,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239027,4.862,00 00 00 00,4
17943,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239027,4.862,00 00,2
17944,23,0x220,Gear position,544,"{""gear"":1}",1756868239027,4.862,01,1
17945,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239027,4.862,00,1
17946,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5043,""speed"":11.72,""throttle"":0}",1756868239064,4.899,13 B3 04 94 00 00,6
17947,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239064,4.899,00 00 00 00,4
17948,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239064,4.899,00 00,2
17949,23,0x220,Gear position,544,"{""gear"":1}",1756868239064,4.899,01,1
17950,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239064,4.899,00,1
17951,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5071,""speed"":11.87,""throttle"":0}",1756868239097,4.932,13 CF 04 A3 00 00,6
17952,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239097,4.932,00 00 00 00,4
17953,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239097,4.932,00 00,2
17954,23,0x220,Gear position,544,"{""gear"":1}",1756868239097,4.932,01,1
17955,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239097,4.932,00,1
17956,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5098,""speed"":12.02,""throttle"":0}",1756868239131,4.966,13 EA 04 B2 00 00,6
17957,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239131,4.966,00 00 00 00,4
17958,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239131,4.966,00 00,2
17959,23,0x220,Gear position,544,"{""gear"":1}",1756868239131,4.966,01,1
17960,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239131,4.966,00,1
17961,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5126,""speed"":12.16,""throttle"":0}",1756868239165,5,14 06 04 C0 00 00,6
17962,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239165,5,00 00 00 00,4
17963,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239165,5,00 00,2
17964,23,0x220,Gear position,544,"{""gear"":1}",1756868239165,5,01,1
17965,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239165,5,00,1
17966,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5153,""speed"":12.31,""throttle"":0}",1756868239199,5.034,14 21 04 CF 00 00,6
17967,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239199,5.034,00 00 00 00,4
17968,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239199,5.034,00 00,2
17969,23,0x220,Gear position,544,"{""gear"":1}",1756868239199,5.034,01,1
17970,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239199,5.034,00,1
17971,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5180,""speed"":12.46,""throttle"":0}",1756868239233,5.068,14 3C 04 DE 00 00,6
17972,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239233,5.068,00 00 00 00,4
17973,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239233,5.068,00 00,2
17974,23,0x220,Gear position,544,"{""gear"":1}",1756868239233,5.068,01,1
17975,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239233,5.068,00,1
17976,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5207,""speed"":12.6,""throttle"":0}",1756868239267,5.102,14 57 04 EC 00 00,6
17977,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239267,5.102,00 00 00 00,4
17978,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239267,5.102,00 00,2
17979,23,0x220,Gear position,544,"{""gear"":1}",1756868239267,5.102,01,1
17980,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239267,5.102,00,1
17984,23,0x220,Gear position,544,"{""gear"":1}",1756868239303,5.138,01,1
17981,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5234,""speed"":12.75,""throttle"":0}",1756868239303,5.138,14 72 04 FB 00 00,6
17982,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239303,5.138,00 00 00 00,4
17983,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239303,5.138,00 00,2
17985,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239303,5.138,00,1
17986,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5260,""speed"":12.9,""throttle"":0}",1756868239335,5.17,14 8C 05 0A 00 00,6
17987,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239335,5.17,00 00 00 00,4
17988,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239335,5.17,00 00,2
17989,23,0x220,Gear position,544,"{""gear"":1}",1756868239335,5.17,01,1
17990,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239335,5.17,00,1
17991,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5287,""speed"":13.05,""throttle"":0}",1756868239371,5.206,14 A7 05 19 00 00,6
17992,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239371,5.206,00 00 00 00,4
17993,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239371,5.206,00 00,2
17994,23,0x220,Gear position,544,"{""gear"":1}",1756868239371,5.206,01,1
17995,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239371,5.206,00,1
17996,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5313,""speed"":13.19,""throttle"":0}",1756868239404,5.239,14 C1 05 27 00 00,6
17997,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239404,5.239,00 00 00 00,4
17998,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239404,5.239,00 00,2
17999,23,0x220,Gear position,544,"{""gear"":1}",1756868239404,5.239,01,1
18000,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239404,5.239,00,1
18001,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5339,""speed"":13.34,""throttle"":0}",1756868239438,5.273,14 DB 05 36 00 00,6
18002,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239438,5.273,00 00 00 00,4
18003,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239438,5.273,00 00,2
18004,23,0x220,Gear position,544,"{""gear"":1}",1756868239438,5.273,01,1
18005,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239438,5.273,00,1
18006,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5365,""speed"":13.49,""throttle"":0}",1756868239472,5.307,14 F5 05 45 00 00,6
18007,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239472,5.307,00 00 00 00,4
18008,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239472,5.307,00 00,2
18009,23,0x220,Gear position,544,"{""gear"":1}",1756868239472,5.307,01,1
18010,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239472,5.307,00,1
18011,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5391,""speed"":13.63,""throttle"":0}",1756868239504,5.339,15 0F 05 53 00 00,6
18012,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239504,5.339,00 00 00 00,4
18013,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239504,5.339,00 00,2
18014,23,0x220,Gear position,544,"{""gear"":1}",1756868239504,5.339,01,1
18015,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239504,5.339,00,1
18016,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5417,""speed"":13.78,""throttle"":0}",1756868239538,5.373,15 29 05 62 00 00,6
18017,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239538,5.373,00 00 00 00,4
18018,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239538,5.373,00 00,2
18019,23,0x220,Gear position,544,"{""gear"":1}",1756868239538,5.373,01,1
18020,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239538,5.373,00,1
18021,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5442,""speed"":13.93,""throttle"":0}",1756868239571,5.406,15 42 05 71 00 00,6
18022,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239571,5.406,00 00 00 00,4
18023,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239571,5.406,00 00,2
18024,23,0x220,Gear position,544,"{""gear"":1}",1756868239571,5.406,01,1
18025,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239571,5.406,00,1
18026,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5468,""speed"":14.08,""throttle"":0}",1756868239604,5.439,15 5C 05 80 00 00,6
18027,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239604,5.439,00 00 00 00,4
18028,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239604,5.439,00 00,2
18029,23,0x220,Gear position,544,"{""gear"":1}",1756868239604,5.439,01,1
18030,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239604,5.439,00,1
18031,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5493,""speed"":14.22,""throttle"":0}",1756868239640,5.475,15 75 05 8E 00 00,6
18032,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239640,5.475,00 00 00 00,4
18033,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239640,5.475,00 00,2
18034,23,0x220,Gear position,544,"{""gear"":1}",1756868239640,5.475,01,1
18035,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239640,5.475,00,1
18036,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5518,""speed"":14.37,""throttle"":0}",1756868239672,5.507,15 8E 05 9D 00 00,6
18037,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239672,5.507,00 00 00 00,4
18038,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239672,5.507,00 00,2
18039,23,0x220,Gear position,544,"{""gear"":1}",1756868239672,5.507,01,1
18040,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239672,5.507,00,1
18041,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5543,""speed"":14.52,""throttle"":0}",1756868239705,5.54,15 A7 05 AC 00 00,6
18042,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239705,5.54,00 00 00 00,4
18043,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239705,5.54,00 00,2
18044,23,0x220,Gear position,544,"{""gear"":1}",1756868239705,5.54,01,1
18045,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239705,5.54,00,1
18046,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5568,""speed"":14.66,""throttle"":0}",1756868239743,5.578,15 C0 05 BA 00 00,6
18047,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239743,5.578,00 00 00 00,4
18048,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239743,5.578,00 00,2
18049,23,0x220,Gear position,544,"{""gear"":1}",1756868239743,5.578,01,1
18050,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239743,5.578,00,1
18051,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5592,""speed"":14.81,""throttle"":0}",1756868239776,5.611,15 D8 05 C9 00 00,6
18052,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239776,5.611,00 00 00 00,4
18053,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239776,5.611,00 00,2
18054,23,0x220,Gear position,544,"{""gear"":1}",1756868239776,5.611,01,1
18055,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239776,5.611,00,1
18056,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5617,""speed"":14.96,""throttle"":0}",1756868239810,5.645,15 F1 05 D8 00 00,6
18057,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239810,5.645,00 00 00 00,4
18058,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239810,5.645,00 00,2
18059,23,0x220,Gear position,544,"{""gear"":1}",1756868239810,5.645,01,1
18060,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239810,5.645,00,1
18061,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5641,""speed"":15.1,""throttle"":0}",1756868239843,5.678,16 09 05 E6 00 00,6
18062,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239843,5.678,00 00 00 00,4
18063,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239843,5.678,00 00,2
18064,23,0x220,Gear position,544,"{""gear"":1}",1756868239843,5.678,01,1
18065,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239843,5.678,00,1
18066,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5665,""speed"":15.25,""throttle"":0}",1756868239877,5.712,16 21 05 F5 00 00,6
18067,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239877,5.712,00 00 00 00,4
18068,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239877,5.712,00 00,2
18069,23,0x220,Gear position,544,"{""gear"":1}",1756868239877,5.712,01,1
18070,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239877,5.712,00,1
18071,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5690,""speed"":15.4,""throttle"":0}",1756868239912,5.747,16 3A 06 04 00 00,6
18072,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239912,5.747,00 00 00 00,4
18073,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239912,5.747,00 00,2
18074,23,0x220,Gear position,544,"{""gear"":1}",1756868239912,5.747,01,1
18075,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239912,5.747,00,1
18076,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5714,""speed"":15.54,""throttle"":0}",1756868239943,5.778,16 52 06 12 00 00,6
18077,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239943,5.778,00 00 00 00,4
18078,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239943,5.778,00 00,2
18079,23,0x220,Gear position,544,"{""gear"":1}",1756868239943,5.778,01,1
18080,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239943,5.778,00,1
18081,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5738,""speed"":15.69,""throttle"":0}",1756868239978,5.813,16 6A 06 21 00 00,6
18082,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868239978,5.813,00 00 00 00,4
18083,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868239978,5.813,00 00,2
18084,23,0x220,Gear position,544,"{""gear"":1}",1756868239978,5.813,01,1
18085,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868239978,5.813,00,1
18086,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5761,""speed"":15.84,""throttle"":0}",1756868240010,5.845,16 81 06 30 00 00,6
18087,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868240010,5.845,00 00 00 00,4
18088,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868240010,5.845,00 00,2
18089,23,0x220,Gear position,544,"{""gear"":1}",1756868240010,5.845,01,1
18090,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868240010,5.845,00,1
18091,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5785,""speed"":15.98,""throttle"":0}",1756868240045,5.88,16 99 06 3E 00 00,6
18092,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868240045,5.88,00 00 00 00,4
18093,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868240045,5.88,00 00,2
18094,23,0x220,Gear position,544,"{""gear"":1}",1756868240045,5.88,01,1
18095,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868240045,5.88,00,1
18096,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5809,""speed"":16.13,""throttle"":0}",1756868240079,5.914,16 B1 06 4D 00 00,6
18097,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868240079,5.914,00 00 00 00,4
18098,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868240079,5.914,00 00,2
18099,23,0x220,Gear position,544,"{""gear"":1}",1756868240079,5.914,01,1
18100,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868240079,5.914,00,1
18101,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5832,""speed"":16.28,""throttle"":0}",1756868240111,5.946,16 C8 06 5C 00 00,6
18102,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868240111,5.946,00 00 00 00,4
18103,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868240111,5.946,00 00,2
18104,23,0x220,Gear position,544,"{""gear"":1}",1756868240111,5.946,01,1
18105,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868240111,5.946,00,1
18106,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5855,""speed"":16.42,""throttle"":0}",1756868240146,5.981,16 DF 06 6A 00 00,6
18107,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868240146,5.981,00 00 00 00,4
18108,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868240146,5.981,00 00,2
18109,23,0x220,Gear position,544,"{""gear"":1}",1756868240146,5.981,01,1
18110,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868240146,5.981,00,1
18111,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5878,""speed"":16.57,""throttle"":0}",1756868240180,6.015,16 F6 06 79 00 00,6
18112,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868240180,6.015,00 00 00 00,4
18113,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868240180,6.015,00 00,2
18114,23,0x220,Gear position,544,"{""gear"":1}",1756868240180,6.015,01,1
18115,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868240180,6.015,00,1
18116,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5902,""speed"":16.72,""throttle"":0}",1756868240214,6.049,17 0E 06 88 00 00,6
18117,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868240214,6.049,00 00 00 00,4
18118,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868240214,6.049,00 00,2
18119,23,0x220,Gear position,544,"{""gear"":1}",1756868240214,6.049,01,1
18120,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868240214,6.049,00,1
18121,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5925,""speed"":16.86,""throttle"":0}",1756868240249,6.084,17 25 06 96 00 00,6
18122,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868240249,6.084,00 00 00 00,4
18123,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868240249,6.084,00 00,2
18124,23,0x220,Gear position,544,"{""gear"":1}",1756868240249,6.084,01,1
18125,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868240249,6.084,00,1
18126,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":5947,""speed"":17.01,""throttle"":0}",1756868240281,6.116,17 3B 06 A5 00 00,6
